Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Acceleration Z,Velocity X,Velocity Y,Velocity Z,Displacement X,DIsplacement Y,Displacement Z
681,129,-8731,1095,142,-12805,-0.55,0,-43.11,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
684,134,-8724,1098,147,-12798,-0.55,0,-43.09,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
680,143,-8737,1094,156,-12811,-0.57,0,-43.12,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
675,144,-8738,1090,156,-12812,-0.58,0,-43.12,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
675,153,-8737,1090,165,-12811,-0.59,0,-43.12,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
674,155,-8732,1089,167,-12806,-0.59,0,-43.11,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
679,144,-8741,1094,156,-12815,-0.57,0,-43.13,-0.47,0.02,-58.64,-0.25,-0.01,-40.46
682,132,-8749,1097,144,-12823,-0.56,0,-43.15,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
679,141,-8743,1094,153,-12817,-0.57,0,-43.13,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
673,142,-8743,1088,154,-12817,-0.59,0,-43.13,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
672,140,-8746,1088,152,-12820,-0.59,0,-43.14,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
674,137,-8736,1090,149,-12810,-0.58,0,-43.12,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
693,139,-8728,1109,151,-12802,-0.54,0,-43.1,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
689,136,-8730,1105,148,-12804,-0.54,0,-43.11,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
674,142,-8736,1090,154,-12810,-0.59,0,-43.12,-0.48,0.02,-59.5,-0.26,-0.01,-41.65
656,145,-8731,1073,157,-12805,-0.63,0,-43.1,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
676,144,-8736,1093,156,-12810,-0.59,0,-43.12,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
664,148,-8730,1081,161,-12804,-0.62,0,-43.1,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
687,139,-8733,1104,152,-12807,-0.56,0,-43.12,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
691,133,-8731,1107,146,-12805,-0.54,0,-43.11,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
677,143,-8735,1093,156,-12809,-0.58,0,-43.12,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
685,131,-8735,1101,144,-12809,-0.55,0,-43.12,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
663,137,-8743,1080,150,-12817,-0.61,0,-43.13,-0.5,0.02,-60.37,-0.27,-0.01,-42.86
680,138,-8746,1097,151,-12820,-0.57,0,-43.14,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
688,143,-8746,1105,156,-12820,-0.56,0,-43.15,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
673,153,-8736,1090,166,-12810,-0.6,0,-43.12,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
672,148,-8732,1089,161,-12806,-0.6,0,-43.11,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
656,140,-8726,1073,153,-12800,-0.62,0,-43.09,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
652,140,-8734,1069,153,-12808,-0.63,0,-43.11,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
680,142,-8737,1097,155,-12811,-0.57,0,-43.12,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
684,142,-8741,1100,155,-12815,-0.57,0,-43.13,-0.51,0.02,-61.23,-0.28,-0.01,-44.08
687,136,-8737,1103,149,-12811,-0.55,0,-43.12,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
688,137,-8741,1105,150,-12815,-0.55,0,-43.13,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
670,147,-8738,1087,160,-12812,-0.61,0,-43.12,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
663,140,-8735,1081,153,-12809,-0.62,0,-43.12,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
673,147,-8732,1091,160,-12806,-0.6,0,-43.11,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
683,149,-8727,1101,162,-12801,-0.58,0,-43.1,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
688,132,-8734,1106,145,-12808,-0.55,0,-43.12,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
683,130,-8730,1101,143,-12804,-0.56,0,-43.11,-0.52,0.02,-62.09,-0.29,-0.01,-45.32
670,140,-8730,1088,153,-12804,-0.6,0,-43.11,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
677,148,-8723,1095,161,-12797,-0.59,0,-43.09,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
674,151,-8719,1092,164,-12793,-0.6,0,-43.08,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
689,142,-8728,1107,155,-12802,-0.56,0,-43.11,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
681,137,-8734,1099,150,-12808,-0.57,0,-43.12,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
672,147,-8739,1090,160,-12813,-0.61,0,-43.13,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
658,162,-8747,1077,175,-12821,-0.65,0,-43.14,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
659,155,-8748,1078,168,-12822,-0.65,0,-43.15,-0.53,0.02,-62.95,-0.3,-0.01,-46.58
684,143,-8744,1102,156,-12818,-0.58,0,-43.14,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
678,140,-8745,1096,153,-12819,-0.59,0,-43.14,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
678,148,-8740,1096,161,-12814,-0.59,0,-43.13,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
688,146,-8725,1106,158,-12799,-0.57,0,-43.1,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
673,150,-8728,1091,162,-12802,-0.6,0,-43.1,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
666,145,-8735,1084,158,-12809,-0.62,0,-43.12,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
680,128,-8730,1098,141,-12804,-0.57,0,-43.11,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
679,138,-8735,1097,151,-12809,-0.58,0,-43.12,-0.54,0.02,-63.81,-0.31,-0.01,-47.86
678,145,-8728,1096,158,-12802,-0.59,0,-43.1,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
687,148,-8733,1105,161,-12807,-0.57,0,-43.12,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
672,152,-8735,1091,165,-12809,-0.61,0,-43.12,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
668,147,-8732,1087,160,-12806,-0.62,0,-43.11,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
673,135,-8734,1092,148,-12808,-0.59,0,-43.12,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
677,135,-8728,1096,148,-12802,-0.58,0,-43.1,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
683,150,-8716,1102,163,-12790,-0.58,0,-43.07,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
676,167,-8730,1095,180,-12804,-0.62,0,-43.11,-0.55,0.02,-64.68,-0.32,-0.01,-49.15
673,149,-8729,1092,162,-12803,-0.61,0,-43.1,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
678,130,-8768,1097,143,-12842,-0.59,0,-43.2,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
688,111,-8767,1107,124,-12841,-0.55,0,-43.2,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
656,123,-8757,1075,136,-12830,-0.63,0,-43.16,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
641,139,-8756,1061,152,-12829,-0.68,0,-43.15,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
670,148,-8729,1090,161,-12802,-0.62,0,-43.1,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
680,140,-8730,1100,153,-12803,-0.59,0,-43.1,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
672,134,-8733,1092,147,-12806,-0.6,0,-43.11,-0.57,0.02,-65.54,-0.33,-0.01,-50.46
681,157,-8725,1101,170,-12798,-0.6,0,-43.09,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
690,134,-8741,1110,147,-12814,-0.56,0,-43.13,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
670,150,-8739,1090,163,-12812,-0.62,0,-43.12,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
669,165,-8750,1089,178,-12823,-0.64,0,-43.15,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
677,154,-8728,1097,167,-12801,-0.61,0,-43.1,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
689,150,-8736,1109,163,-12809,-0.58,0,-43.12,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
668,133,-8741,1088,146,-12814,-0.61,0,-43.13,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
676,146,-8737,1095,159,-12810,-0.6,0,-43.12,-0.58,0.02,-66.4,-0.34,-0.01,-51.79
674,145,-8730,1093,158,-12803,-0.6,0,-43.1,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
679,134,-8726,1098,147,-12799,-0.58,0,-43.09,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
696,144,-8742,1115,157,-12815,-0.56,0,-43.13,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
675,151,-8732,1094,164,-12805,-0.61,0,-43.11,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
677,152,-8736,1096,165,-12809,-0.6,0,-43.12,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
671,147,-8735,1090,160,-12808,-0.61,0,-43.11,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
661,145,-8748,1081,158,-12821,-0.64,0,-43.14,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
671,128,-8754,1090,141,-12827,-0.6,0,-43.16,-0.59,0.02,-67.26,-0.35,-0.01,-53.13
684,118,-8753,1103,131,-12826,-0.56,0,-43.16,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
672,135,-8748,1091,148,-12821,-0.6,0,-43.14,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
678,152,-8751,1097,165,-12824,-0.61,0,-43.15,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
688,155,-8732,1107,168,-12805,-0.58,0,-43.11,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
649,159,-8736,1068,172,-12809,-0.67,0,-43.11,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
676,140,-8725,1095,153,-12798,-0.59,0,-43.09,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
701,122,-8741,1120,136,-12814,-0.52,0,-43.13,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
688,128,-8738,1107,142,-12811,-0.56,0,-43.12,-0.6,0.02,-68.13,-0.37,-0.01,-54.5
703,144,-8738,1121,157,-12812,-0.53,0,-43.13,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
677,148,-8736,1096,161,-12809,-0.6,0,-43.12,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
665,138,-8741,1084,151,-12814,-0.62,0,-43.12,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
687,133,-8723,1105,147,-12797,-0.56,0,-43.09,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
685,141,-8740,1104,154,-12813,-0.57,0,-43.13,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
684,153,-8737,1103,166,-12810,-0.59,0,-43.12,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
689,155,-8731,1108,168,-12805,-0.58,0,-43.11,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
685,146,-8737,1104,159,-12811,-0.58,0,-43.12,-0.61,0.02,-68.99,-0.38,-0.01,-55.88
660,136,-8736,1079,149,-12810,-0.63,0,-43.12,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
660,122,-8744,1079,135,-12818,-0.62,0,-43.13,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
683,126,-8736,1102,139,-12810,-0.57,0,-43.12,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
679,144,-8736,1098,157,-12810,-0.59,0,-43.12,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
661,163,-8736,1081,175,-12810,-0.65,0,-43.12,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
669,150,-8740,1089,162,-12814,-0.62,0,-43.13,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
675,137,-8740,1095,150,-12814,-0.6,0,-43.13,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
674,140,-8738,1094,153,-12812,-0.6,0,-43.12,-0.63,0.02,-69.85,-0.39,-0.01,-57.27
666,141,-8729,1086,154,-12803,-0.62,0,-43.1,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
668,154,-8728,1088,167,-12802,-0.63,0,-43.1,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
693,159,-8733,1113,171,-12807,-0.58,0,-43.12,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
707,138,-8732,1127,150,-12806,-0.53,0,-43.12,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
691,122,-8731,1111,135,-12805,-0.55,0,-43.11,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
656,127,-8733,1077,140,-12807,-0.63,0,-43.11,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
649,153,-8727,1070,166,-12801,-0.68,0,-43.09,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
668,156,-8731,1089,168,-12805,-0.64,0,-43.11,-0.64,0.02,-70.71,-0.4,-0.01,-58.69
660,163,-8732,1081,175,-12806,-0.66,0,-43.11,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
694,140,-8735,1115,152,-12809,-0.56,0,-43.12,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
685,127,-8736,1106,140,-12810,-0.57,0,-43.12,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
652,146,-8737,1073,158,-12811,-0.66,0,-43.12,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
647,164,-8745,1068,176,-12819,-0.69,0,-43.13,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
671,159,-8730,1092,171,-12804,-0.63,0,-43.11,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
691,134,-8739,1111,146,-12813,-0.56,0,-43.13,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
679,118,-8737,1099,130,-12811,-0.57,0,-43.12,-0.65,0.02,-71.57,-0.42,-0.01,-60.12
687,124,-8739,1107,137,-12813,-0.56,0,-43.13,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
670,145,-8738,1091,157,-12812,-0.62,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
662,165,-8737,1083,177,-12811,-0.66,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
667,159,-8737,1088,171,-12811,-0.64,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
672,140,-8736,1093,152,-12810,-0.61,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
700,118,-8741,1120,131,-12815,-0.53,0,-43.14,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
676,128,-8737,1096,141,-12811,-0.59,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
669,145,-8738,1089,158,-12812,-0.62,0,-43.12,-0.66,0.02,-72.44,-0.43,-0.01,-61.57
665,163,-8732,1085,176,-12806,-0.64,0,-43.11,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
667,156,-8736,1087,168,-12810,-0.63,0,-43.12,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
691,123,-8740,1111,136,-12814,-0.55,0,-43.13,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
677,127,-8730,1096,140,-12804,-0.58,0,-43.11,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
682,121,-8731,1101,134,-12805,-0.56,0,-43.11,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
668,140,-8738,1088,153,-12812,-0.62,0,-43.12,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
674,156,-8742,1094,169,-12816,-0.62,0,-43.13,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
684,147,-8746,1104,160,-12820,-0.59,0,-43.15,-0.67,0.02,-73.3,-0.44,-0.01,-63.03
685,139,-8739,1105,152,-12813,-0.58,0,-43.13,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
691,134,-8734,1111,147,-12808,-0.56,0,-43.12,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
671,151,-8736,1091,164,-12810,-0.62,0,-43.12,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
663,171,-8730,1083,184,-12804,-0.65,0,-43.1,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
674,164,-8723,1094,176,-12797,-0.62,0,-43.09,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
670,136,-8729,1089,149,-12803,-0.6,0.03,-43.1,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
681,123,-8734,1100,136,-12808,-0.57,0.01,-43.12,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
682,131,-8734,1101,144,-12808,-0.57,0.03,-43.12,-0.69,0.02,-74.16,-0.46,-0.01,-64.52
678,159,-8733,1097,172,-12807,-0.61,0.09,-43.12,-0.7,0.02,-75.02,-0.47,0,-66.02
675,165,-8739,1095,177,-12813,-0.62,0.1,-43.13,-0.7,0.02,-75.02,-0.47,0,-66.02
670,152,-8735,1090,164,-12808,-0.62,0.06,-43.11,-0.7,0.02,-75.02,-0.47,0,-66.02
677,136,-8739,1097,148,-12812,-0.59,0.04,-43.12,-0.7,0.02,-75.02,-0.47,0,-66.02
669,140,-8727,1089,153,-12800,-0.61,0.04,-43.09,-0.7,0.02,-75.02,-0.47,0,-66.02
654,149,-8732,1074,161,-12805,-0.65,0.05,-43.1,-0.7,0.02,-75.02,-0.47,0,-66.02
659,159,-8738,1079,171,-12812,-0.65,0.07,-43.12,-0.7,0.02,-75.02,-0.47,0,-66.02
669,144,-8741,1089,156,-12815,-0.62,0,-43.13,-0.7,0.02,-75.02,-0.47,0,-66.02
686,129,-8730,1105,141,-12804,-0.56,0,-43.11,-0.71,0.02,-75.89,-0.48,0,-67.53
687,115,-8728,1106,128,-12802,-0.54,0,-43.1,-0.71,0.02,-75.89,-0.48,0,-67.53
681,123,-8733,1100,136,-12807,-0.57,0,-43.12,-0.71,0.02,-75.89,-0.48,0,-67.53
671,154,-8737,1090,167,-12811,-0.62,0,-43.12,-0.71,0.02,-75.89,-0.48,0,-67.53
676,168,-8742,1095,181,-12816,-0.62,0,-43.13,-0.71,0.02,-75.89,-0.48,0,-67.53
674,165,-8732,1093,178,-12806,-0.62,0,-43.11,-0.71,0.02,-75.89,-0.48,0,-67.53
687,148,-8741,1106,161,-12815,-0.58,0,-43.13,-0.71,0.02,-75.89,-0.48,0,-67.53
687,119,-8741,1106,132,-12815,-0.55,0,-43.13,-0.71,0.02,-75.89,-0.48,0,-67.53
674,118,-8738,1093,132,-12812,-0.58,0,-43.12,-0.72,0.02,-76.75,-0.5,0,-69.07
663,145,-8735,1082,158,-12809,-0.63,0,-43.12,-0.72,0.02,-76.75,-0.5,0,-69.07
660,168,-8713,1080,181,-12787,-0.65,0,-43.06,-0.72,0.02,-76.75,-0.5,0,-69.07
666,179,-8728,1086,191,-12802,-0.65,0,-43.1,-0.72,0.02,-76.75,-0.5,0,-69.07
680,165,-8727,1099,177,-12801,-0.61,0,-43.1,-0.72,0.02,-76.75,-0.5,0,-69.07
682,141,-8740,1101,154,-12814,-0.58,0,-43.13,-0.72,0.02,-76.75,-0.5,0,-69.07
665,138,-8727,1084,151,-12801,-0.61,0,-43.1,-0.72,0.02,-76.75,-0.5,0,-69.07
667,131,-8727,1086,145,-12801,-0.6,0,-43.1,-0.72,0.02,-76.75,-0.5,0,-69.07
660,152,-8734,1079,166,-12808,-0.64,0,-43.11,-0.73,0.02,-77.61,-0.51,0,-70.62
672,152,-8735,1091,165,-12809,-0.61,0,-43.12,-0.73,0.02,-77.61,-0.51,0,-70.62
699,142,-8738,1118,155,-12812,-0.54,0,-43.13,-0.73,0.02,-77.61,-0.51,0,-70.62
692,128,-8735,1111,141,-12809,-0.55,0,-43.12,-0.73,0.02,-77.61,-0.51,0,-70.62
678,138,-8731,1097,151,-12805,-0.58,0,-43.11,-0.73,0.02,-77.61,-0.51,0,-70.62
675,143,-8738,1094,156,-12812,-0.6,0,-43.12,-0.73,0.02,-77.61,-0.51,0,-70.62
670,156,-8733,1089,169,-12807,-0.62,0,-43.11,-0.73,0.02,-77.61,-0.51,0,-70.62
668,151,-8728,1087,164,-12802,-0.62,0,-43.1,-0.73,0.02,-77.61,-0.51,0,-70.62
691,134,-8732,1110,147,-12806,-0.55,0,-43.12,-0.75,0.02,-78.47,-0.53,0,-72.19
695,128,-8732,1113,141,-12806,-0.54,0,-43.12,-0.75,0.02,-78.47,-0.53,0,-72.19
670,136,-8743,1089,149,-12817,-0.6,0,-43.14,-0.75,0.02,-78.47,-0.53,0,-72.19
663,138,-8746,1082,151,-12820,-0.62,0,-43.14,-0.75,0.02,-78.47,-0.53,0,-72.19
667,154,-8737,1086,167,-12811,-0.63,0,-43.12,-0.75,0.02,-78.47,-0.53,0,-72.19
680,156,-8741,1099,169,-12815,-0.6,0,-43.13,-0.75,0.02,-78.47,-0.53,0,-72.19
674,142,-8741,1093,155,-12815,-0.6,0,-43.13,-0.75,0.02,-78.47,-0.53,0,-72.19
689,135,-8736,1108,148,-12810,-0.56,0,-43.12,-0.75,0.02,-78.47,-0.53,0,-72.19
681,141,-8728,1100,154,-12802,-0.58,0,-43.1,-0.76,0.02,-79.33,-0.54,0,-73.77
662,138,-8737,1081,151,-12811,-0.63,0,-43.12,-0.76,0.02,-79.33,-0.54,0,-73.77
672,153,-8729,1091,166,-12803,-0.62,0,-43.1,-0.76,0.02,-79.33,-0.54,0,-73.77
679,140,-8729,1098,153,-12803,-0.58,0,-43.11,-0.76,0.02,-79.33,-0.54,0,-73.77
688,134,-8727,1107,147,-12801,-0.56,0,-43.1,-0.76,0.02,-79.33,-0.54,0,-73.77
690,136,-8734,1109,149,-12808,-0.56,0,-43.12,-0.76,0.02,-79.33,-0.54,0,-73.77
664,148,-8743,1083,161,-12817,-0.63,0,-43.13,-0.76,0.02,-79.33,-0.54,0,-73.77
659,139,-8748,1078,152,-12822,-0.63,0,-43.15,-0.76,0.02,-79.33,-0.54,0,-73.77
683,146,-8735,1102,160,-12809,-0.58,0,-43.12,-0.77,0.02,-80.2,-0.56,0,-75.38
673,133,-8728,1092,146,-12802,-0.59,0,-43.1,-0.77,0.02,-80.2,-0.56,0,-75.38
678,124,-8720,1097,138,-12794,-0.57,0,-43.08,-0.77,0.02,-80.2,-0.56,0,-75.38
692,128,-8728,1111,142,-12802,-0.54,0,-43.11,-0.77,0.02,-80.2,-0.56,0,-75.38
670,137,-8717,1089,151,-12791,-0.6,0,-43.07,-0.77,0.02,-80.2,-0.56,0,-75.38
607,144,-8743,1027,158,-12816,-0.75,0,-43.12,-0.77,0.02,-80.2,-0.56,0,-75.38
649,62,-8861,1069,76,-12934,-0.61,0,-43.41,-0.77,0.02,-80.2,-0.56,0,-75.38
687,133,-8733,1107,147,-12806,-0.57,0,-43.11,-0.77,0.02,-80.2,-0.56,0,-75.38
714,103,-8772,1134,117,-12845,-0.48,0,-43.21,-0.78,0.02,-81.06,-0.57,0,-77
668,122,-8726,1088,136,-12799,-0.59,0,-43.09,-0.78,0.02,-81.06,-0.57,0,-77
669,151,-8762,1089,165,-12835,-0.62,0,-43.18,-0.78,0.02,-81.06,-0.57,0,-77
653,139,-8732,1073,153,-12805,-0.64,0,-43.1,-0.78,0.02,-81.06,-0.57,0,-77
668,164,-8718,1088,178,-12791,-0.63,0,-43.07,-0.78,0.02,-81.06,-0.57,0,-77
695,145,-8752,1115,159,-12825,-0.56,0,-43.16,-0.78,0.02,-81.06,-0.57,0,-77
679,120,-8722,1099,134,-12795,-0.57,0,-43.08,-0.78,0.02,-81.06,-0.57,0,-77
688,134,-8702,1107,148,-12776,-0.55,0,-43.04,-0.78,0.02,-81.06,-0.57,0,-77
682,142,-8712,1102,156,-12786,-0.57,0,-43.06,-0.79,0.02,-81.92,-0.59,0,-78.64
652,157,-8742,1072,171,-12815,-0.67,0,-43.12,-0.79,0.02,-81.92,-0.59,0,-78.64
675,158,-8727,1095,172,-12800,-0.61,0,-43.09,-0.79,0.02,-81.92,-0.59,0,-78.64
688,135,-8730,1108,149,-12803,-0.56,0,-43.1,-0.79,0.02,-81.92,-0.59,0,-78.64
675,154,-8739,1095,168,-12812,-0.61,0,-43.12,-0.79,0.02,-81.92,-0.59,0,-78.64
688,130,-8736,1108,144,-12809,-0.56,0,-43.12,-0.79,0.02,-81.92,-0.59,0,-78.64
654,154,-8742,1074,168,-12815,-0.66,0,-43.12,-0.79,0.02,-81.92,-0.59,0,-78.64
663,158,-8755,1083,172,-12828,-0.65,0,-43.16,-0.79,0.02,-81.92,-0.59,0,-78.64
669,132,-8730,1089,146,-12803,-0.6,0,-43.1,-0.81,0.02,-82.78,-0.61,0,-80.29
680,132,-8743,1100,146,-12816,-0.58,0,-43.13,-0.81,0.02,-82.78,-0.61,0,-80.29
709,126,-8724,1128,140,-12797,-0.5,0,-43.09,-0.81,0.02,-82.78,-0.61,0,-80.29
683,137,-8732,1103,151,-12805,-0.57,0,-43.11,-0.81,0.02,-82.78,-0.61,0,-80.29
649,152,-8728,1070,166,-12801,-0.67,0,-43.09,-0.81,0.02,-82.78,-0.61,0,-80.29
652,160,-8731,1073,174,-12804,-0.67,0,-43.1,-0.81,0.02,-82.78,-0.61,0,-80.29
672,144,-8744,1093,158,-12817,-0.61,0,-43.13,-0.81,0.02,-82.78,-0.61,0,-80.29
691,120,-8728,1112,134,-12801,-0.54,0,-43.1,-0.81,0.02,-82.78,-0.61,0,-80.29
697,137,-8752,1117,151,-12826,-0.55,0,-43.16,-0.82,0.02,-83.64,-0.62,0,-81.96
667,131,-8743,1088,145,-12816,-0.61,0,-43.13,-0.82,0.02,-83.64,-0.62,0,-81.96
665,150,-8743,1086,164,-12816,-0.63,0,-43.13,-0.82,0.02,-83.64,-0.62,0,-81.96
661,149,-8749,1082,163,-12822,-0.64,0,-43.14,-0.82,0.02,-83.64,-0.62,0,-81.96
662,133,-8730,1083,147,-12804,-0.63,0,-43.1,-0.82,0.02,-83.64,-0.62,0,-81.96
709,135,-8739,1130,149,-12813,-0.52,0,-43.14,-0.82,0.02,-83.64,-0.62,0,-81.96
687,143,-8724,1108,157,-12798,-0.58,0,-43.1,-0.82,0.02,-83.64,-0.62,0,-81.96
651,152,-8737,1073,165,-12811,-0.67,0,-43.12,-0.82,0.02,-83.64,-0.62,0,-81.96
660,155,-8751,1082,168,-12825,-0.65,0,-43.15,-0.83,0.02,-84.51,-0.64,0,-83.65
662,151,-8732,1084,164,-12806,-0.64,0,-43.11,-0.83,0.02,-84.51,-0.64,0,-83.65
680,126,-8750,1101,140,-12823,-0.58,0,-43.15,-0.83,0.02,-84.51,-0.64,0,-83.65
676,121,-8737,1097,135,-12810,-0.58,0,-43.12,-0.83,0.02,-84.51,-0.64,0,-83.65
700,131,-8741,1120,145,-12814,-0.54,0,-43.13,-0.83,0.02,-84.51,-0.64,0,-83.65
